Date,Type,Link
2025-09-10 15:12:36,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7363368758637219840
2025-09-10 15:12:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366862227301208064
2025-09-10 15:12:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368417376968622081
2025-09-10 15:12:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368436082855604224
2025-09-10 15:12:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7369051587471622144
2025-09-10 15:12:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7369525214012981248
2025-09-10 15:12:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7363287788709974018
2025-09-10 15:11:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7369791482003603457
2025-09-08 20:28:03,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7369898502904000512
2025-09-05 00:14:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7367238167499890691
2025-09-03 16:47:28,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366894627641118720
2025-09-02 19:18:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7361900740715450370
2025-08-29 18:06:16,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7367254748489609216
2025-08-29 18:06:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366889480244350977
2025-08-27 19:53:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366522088179863553
2025-08-27 17:15:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366484669782994946
2025-08-26 19:06:39,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364023425004113920
2025-08-26 19:06:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358264233400127488
2025-08-26 19:00:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364031048596316161
2025-08-18 19:04:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363264676257767425
2025-08-18 17:44:46,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7362245459723141120
2025-08-18 17:42:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363223256603996160
2025-08-14 20:00:43,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361803840557322240
2025-08-13 23:34:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356817063111282688
2025-08-13 23:34:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359616257731575810
2025-08-13 23:34:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353105663180353536
2025-08-13 23:34:02,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359001577438724096
2025-08-12 17:41:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361079045540773889
2025-08-08 20:20:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358999372228915201
2025-08-08 20:19:23,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358999884932222976
2025-08-06 17:52:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358484849826930690
2025-08-06 17:52:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7349541874820337664
2025-08-04 18:57:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358202589546528770
2025-08-04 18:46:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357122959569747968
2025-07-31 14:01:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356352895484588032
2025-07-31 14:00:34,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7351697607590633472
2025-07-29 16:39:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351309692217782274
2025-07-29 16:39:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354250277060784129
2025-07-29 16:39:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7354620214287724544
2025-07-29 16:39:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7352049530831351810
2025-07-29 14:47:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7346665181298507777
2025-07-29 11:46:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7351782448285806592
2025-07-29 11:41:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355733800963715073
2025-07-23 14:54:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7346658897224482817
2025-07-22 15:48:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353271098416734209
2025-07-17 22:10:50,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351709798414827520
2025-07-15 18:17:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7343000868096495616
2025-07-14 21:30:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7350630196305104898
2025-07-11 17:05:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7349483853910073345
2025-07-11 16:54:13,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7349120263650750464
2025-07-11 02:34:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7348847377241305088
2025-07-09 18:09:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7348772957378199553
2025-07-08 16:43:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333958850573672448
2025-07-07 16:32:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7346601601291210752
2025-07-07 16:32:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7345809488752312322
2025-07-07 16:32:08,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7347991679842377729
2025-07-03 21:51:25,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7346633097725034497
2025-07-03 18:08:57,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7344713240167288832
2025-07-03 18:08:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7346591060497784832
2025-07-01 17:44:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7336901137243021312
2025-07-01 17:44:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7345485259750195202
2025-07-01 02:04:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338337252420263937
2025-07-01 01:43:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7345485022302298112
2025-06-30 16:04:51,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7344428073544482816
2025-06-26 18:01:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7342943392529580033
2025-06-25 21:26:40,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7343674548317302787
2025-06-25 21:25:38,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7343699529138855936
2025-06-25 20:48:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7343663848245100544
2025-06-24 15:16:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7334336601319251969
2025-06-23 15:00:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7341842298223194112
2025-06-23 14:59:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7341887595024388097
2025-06-19 21:47:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7341562796905590784
2025-06-19 19:31:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7338967039966941185
2025-06-17 15:24:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7340761155570700291
2025-06-17 15:24:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7339428649810411520
2025-06-17 15:22:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7340759128241315859
2025-06-13 20:45:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7339384824765284352
2025-06-13 03:57:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7337887552248369152
2025-06-11 18:02:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338626104116613121
2025-06-11 17:56:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338607216972787712
2025-06-10 22:48:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7338275010957987842
2025-06-10 15:13:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333943064362700802
2025-06-09 21:02:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7337946618651906048
2025-06-09 18:18:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7325220325762191360
2025-06-09 17:33:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7335394784242458624
2025-06-09 17:33:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333910108185182208
2025-06-09 17:32:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7337859783309307906
2025-06-06 23:47:33,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7336763494526050304
2025-06-06 20:33:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7334917565758029825
2025-06-06 20:32:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7336831136372879361
2025-06-05 23:33:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7336418952014663680
2025-06-05 21:07:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7336497060084350976
2025-06-05 15:47:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7336191068138287104
2025-05-30 22:15:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7334334042500132864
2025-05-29 23:48:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331425988062396416
2025-05-29 17:09:05,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333567747554967552
2025-05-28 16:48:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333289625202892800
2025-05-27 18:39:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325219282777165824
2025-05-26 21:04:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7332873167155138561
2025-05-23 18:04:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331710505796927488
2025-05-23 04:16:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331402237774102529
2025-05-23 04:02:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331423635095588864
2025-05-23 04:02:12,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331361004515155969
2025-05-22 13:03:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325220764893270016
2025-05-21 22:01:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331046133210738688
2025-05-19 17:29:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7330281353940258817
2025-05-19 17:14:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7330277803113766913
2025-05-17 15:44:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7329249287958163456
2025-05-16 19:07:49,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7329196746843000832
2025-05-16 18:53:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328886910729326592
2025-05-16 18:53:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7329215412200529921
2025-05-16 18:53:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7329216014364135424
2025-05-16 18:38:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7329075214804299777
2025-05-14 22:10:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325938001866317824
2025-05-13 15:56:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325220411208519681
2025-05-12 18:39:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7323924571458285568
2025-05-11 22:00:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7323923059973799936
2025-05-11 22:00:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326274703365439489
2025-05-11 22:00:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326644625539002368
2025-05-11 20:47:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326703101204140034
2025-05-06 15:57:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325220039500926977
2025-05-05 20:00:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7325232835173236738
2025-05-02 17:13:57,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320485503324049408
2025-04-30 17:00:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7323386912612708352
2025-04-29 15:38:30,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320122599487782912
2025-04-28 17:34:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7322662146314526720
2025-04-25 17:29:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7321578745843081216
2025-04-25 15:34:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7315734756892049408
2025-04-24 18:41:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7321241599848443904
2025-04-23 17:10:26,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319012547121111040
2025-04-21 17:35:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7320129233744199680
2025-04-18 18:19:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7317110505251180544
2025-04-18 15:28:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318995656302346241
2025-04-17 19:32:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318694760867655681
2025-04-16 17:51:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318328578876567555
2025-04-15 18:51:33,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7312599163265814528
2025-04-11 18:55:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316534375217565696
2025-04-11 03:55:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7314568028686327808
2025-04-08 15:48:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7310020374715342848
2025-04-07 17:33:15,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7315063339221442560
2025-04-04 17:15:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7311058506395086849
2025-04-04 03:43:20,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313630216956825600
2025-04-03 21:18:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313606255011336193
2025-04-01 22:28:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7306384759872438272
2025-03-31 17:32:38,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7312511536202182656
2025-03-27 23:36:48,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7310722239815966721
2025-03-27 23:35:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7311063672007671810
2025-03-25 15:45:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7304963446549221376
2025-03-25 00:07:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7310076697750491138
2025-03-21 18:44:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308902734403936259
2025-03-20 18:43:54,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7306347420974510081
2025-03-19 18:13:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308091310802923520
2025-03-19 18:06:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308162852085755904
2025-03-18 18:20:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7307392728256983041
2025-03-18 18:02:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302467659336454144
2025-03-17 16:51:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7307438101444849667
2025-03-14 20:20:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7306406304737107969
2025-03-14 20:11:48,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306384142433206272
2025-03-14 17:36:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306366014106013697
2025-03-13 18:24:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306003623933612032
2025-03-12 18:01:43,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303463173175582721
2025-03-11 22:40:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7305304727657844736
2025-03-11 15:28:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7299905685679456257
2025-03-06 23:38:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303482012110102530
2025-03-05 23:38:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303119620951957505
2025-03-04 18:41:39,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7297362269531779072
2025-02-28 18:55:27,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301292583652122624
2025-02-27 18:15:05,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7297663707705176064
2025-02-26 19:07:04,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300587618440810496
2025-02-26 16:51:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300543998690050048
2025-02-25 21:23:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291527590278742017
2025-02-25 21:23:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292031266076381184
2025-02-25 21:23:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7293282393405198337
2025-02-25 21:23:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297372974024642560
2025-02-25 21:23:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297824109516705793
2025-02-25 21:23:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298717460604534784
2025-02-25 21:23:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299921153408610305
2025-02-25 21:22:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299338322882007040
2025-02-25 21:22:40,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299884740055040000
2025-02-25 16:44:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7296307722205937665
2025-02-24 17:21:31,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299839265713119232
2025-02-21 17:50:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298755863194853377
2025-02-20 21:17:36,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298385939842633728
2025-02-19 17:49:28,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298023541432553473
2025-02-18 16:17:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7296305055186501632
2025-02-14 18:06:24,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7296226696280567808
2025-02-14 17:27:26,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7293359223545991168
2025-02-13 18:47:46,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7292576814579777536
2025-02-12 22:57:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295501957224390657
2025-02-07 21:58:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7293748686180732930
2025-02-07 21:54:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7293703535215484928
2025-02-07 21:45:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7293651543147302912
2025-02-06 21:26:38,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7293314462466338819
2025-02-06 16:46:54,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292950098899034112
2025-02-03 21:26:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292232892846346242
2025-01-31 21:35:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289818927612805120
2025-01-31 18:47:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7290045654477762563
2025-01-31 18:43:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291138197684645888
2025-01-30 05:06:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290413394325573633
2025-01-27 22:15:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289760393172860929
2025-01-24 16:29:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7281022419694170112
2025-01-24 16:18:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288254229922635777
2025-01-22 22:00:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7287142112758763520
2025-01-16 17:42:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7278592952115879936
2025-01-16 17:42:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7284653180531994624
2025-01-16 17:42:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285357685233897473
2025-01-10 18:23:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282848553159307265
2025-01-10 18:23:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7283226032361402370
2025-01-09 17:27:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7280991309639675904
2025-01-09 17:27:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7278591915908878336
2025-01-03 14:43:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7278588289945600000
2025-01-03 14:43:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7280266546126475264
2025-01-03 14:42:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7280704414783262720
2024-12-30 06:04:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7275933008853897218
2024-12-30 06:04:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7276008650089914368
2024-12-30 06:03:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7277729831541182465
2024-12-30 06:03:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7278137506959704064
2024-12-30 06:03:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7278472419667828736
2024-12-18 22:32:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7274827323021946881
2024-12-16 21:25:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7271867188821581824
2024-12-16 21:24:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273411364826533888
2024-12-16 21:24:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273758666124611584
2024-12-16 21:22:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7274412896158175232
2024-12-09 02:16:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7267583830641754112
2024-12-06 00:16:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270485831180566528
2024-12-04 20:40:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7270165015326834689
2024-12-04 01:52:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7264676148381446144
2024-12-04 01:52:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7265786189905874945
2024-12-04 01:52:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7266884596816912384
2024-12-04 01:52:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7267575307249897473
2024-12-04 01:52:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7267960472790859777
2024-12-04 01:51:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7268334153912254464
2024-12-04 01:51:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269410025318625283
2024-11-21 01:38:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257261967017455616
2024-11-21 01:38:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7260692560409452544
